t_estimate,t_true,tumor_size
644.723826,653.347767,10000000.000000
828.930633,744.833572,1000000000.000000
276.310211,214.458720,1000.000000
368.413615,312.683712,10000.000000
460.517019,409.464695,100000.000000
552.620422,507.668677,1000000.000000
828.930633,824.185736,1000000000.000000
276.310211,215.995925,1000.000000
368.413615,313.869822,10000.000000
460.517019,415.795595,100000.000000
552.620422,513.227967,1000000.000000
828.930633,799.956103,1000000000.000000
276.310211,309.195699,1000.000000
368.413615,404.207029,10000.000000
460.517019,498.621351,100000.000000
552.620422,595.797395,1000000.000000
644.723826,611.045695,10000000.000000
644.723826,606.464908,10000000.000000
828.930633,759.815092,1000000000.000000
276.310211,208.720994,1000.000000
368.413615,307.295209,10000.000000
828.930633,762.093531,1000000000.000000
276.310211,209.239444,1000.000000
368.413615,310.456999,10000.000000
460.517019,405.579490,100000.000000
460.517019,410.759718,100000.000000
828.930633,813.290012,1000000000.000000
276.310211,208.292386,1000.000000
368.413615,298.821456,10000.000000
460.517019,396.855379,100000.000000
552.620422,503.890353,1000000.000000
552.620422,511.158232,1000000.000000
552.620422,493.737737,1000000.000000
644.723826,693.296391,10000000.000000
736.827230,672.669708,100000000.000000
644.723826,590.600115,10000000.000000
644.723826,602.063186,10000000.000000
644.723826,611.640387,10000000.000000
736.827230,643.781602,100000000.000000
736.827230,713.218512,100000000.000000
736.827230,703.738821,100000000.000000
736.827230,844.091949,100000000.000000
736.827230,751.737459,100000000.000000
736.827230,709.226634,100000000.000000
736.827230,792.006546,100000000.000000
736.827230,688.714418,100000000.000000
736.827230,699.943015,100000000.000000
736.827230,710.516515,100000000.000000
828.930633,880.181028,1000000000.000000
276.310211,260.443810,1000.000000
368.413615,360.926358,10000.000000
460.517019,459.833560,100000.000000
552.620422,555.189058,1000000.000000
828.930633,785.043239,1000000000.000000
276.310211,169.302414,1000.000000
368.413615,267.833935,10000.000000
460.517019,367.922665,100000.000000
552.620422,463.845094,1000000.000000
644.723826,651.744363,10000000.000000
828.930633,751.097428,1000000000.000000
276.310211,187.534685,1000.000000
368.413615,295.984637,10000.000000
460.517019,394.006564,100000.000000
552.620422,490.598284,1000000.000000
644.723826,560.669829,10000000.000000
644.723826,586.984600,10000000.000000
828.930633,823.604078,1000000000.000000
276.310211,291.094001,1000.000000
368.413615,395.360756,10000.000000
460.517019,490.719819,100000.000000
552.620422,586.694848,1000000.000000
644.723826,683.103768,10000000.000000
828.930633,787.997834,1000000000.000000
276.310211,197.262104,1000.000000
368.413615,290.178726,10000.000000
460.517019,388.059952,100000.000000
552.620422,484.904289,1000000.000000
644.723826,581.950944,10000000.000000
828.930633,807.646156,1000000000.000000
276.310211,160.171536,1000.000000
368.413615,260.471264,10000.000000
460.517019,362.025590,100000.000000
552.620422,459.286127,1000000.000000
736.827230,657.033951,100000000.000000
644.723826,557.531611,10000000.000000
736.827230,749.300268,100000000.000000
736.827230,683.903337,100000000.000000
828.930633,786.752629,1000000000.000000
276.310211,243.453886,1000.000000
368.413615,328.672677,10000.000000
460.517019,425.201607,100000.000000
552.620422,521.918351,1000000.000000
736.827230,779.762250,100000000.000000
644.723826,619.535710,10000000.000000
828.930633,797.638246,1000000000.000000
276.310211,184.032637,1000.000000
368.413615,280.858981,10000.000000
460.517019,377.687889,100000.000000
828.930633,790.483655,1000000000.000000
276.310211,137.230218,1000.000000
368.413615,233.998794,10000.000000
460.517019,331.854963,100000.000000
552.620422,474.018130,1000000.000000
552.620422,429.079932,1000000.000000
644.723826,570.622363,10000000.000000
644.723826,526.494945,10000000.000000
828.930633,831.127649,1000000000.000000
276.310211,300.046748,1000.000000
368.413615,391.356589,10000.000000
460.517019,487.685799,100000.000000
552.620422,584.718642,1000000.000000
644.723826,681.909749,10000000.000000
736.827230,678.962031,100000000.000000
736.827230,655.450903,100000000.000000
828.930633,886.342044,1000000000.000000
276.310211,194.259987,1000.000000
368.413615,293.579409,10000.000000
460.517019,391.089699,100000.000000
552.620422,489.347846,1000000.000000
828.930633,745.028345,1000000000.000000
276.310211,225.157701,1000.000000
368.413615,317.280574,10000.000000
460.517019,416.599698,100000.000000
552.620422,513.115346,1000000.000000
644.723826,586.997309,10000000.000000
644.723826,610.060207,10000000.000000
736.827230,717.315487,100000000.000000
736.827230,667.420211,100000000.000000
736.827230,624.031153,100000000.000000
828.930633,758.663710,1000000000.000000
276.310211,157.286265,1000.000000
368.413615,262.031587,10000.000000
460.517019,356.539863,100000.000000
552.620422,454.653217,1000000.000000
828.930633,769.502189,1000000000.000000
276.310211,178.266901,1000.000000
368.413615,266.070824,10000.000000
460.517019,362.224751,100000.000000
552.620422,459.331602,1000000.000000
644.723826,552.902871,10000000.000000
736.827230,779.173941,100000000.000000
644.723826,556.656014,10000000.000000
736.827230,684.105130,100000000.000000
736.827230,707.535301,100000000.000000
736.827230,649.779443,100000000.000000
828.930633,848.841272,1000000000.000000
276.310211,381.210102,1000.000000
368.413615,480.464599,10000.000000
460.517019,577.297590,100000.000000
552.620422,675.137816,1000000.000000
644.723826,772.711051,10000000.000000
828.930633,810.320259,1000000000.000000
276.310211,242.423870,1000.000000
368.413615,347.676651,10000.000000
460.517019,448.017198,100000.000000
552.620422,548.625763,1000000.000000
736.827230,654.844938,100000000.000000
644.723826,647.578878,10000000.000000
736.827230,870.492795,100000000.000000
828.930633,802.424159,1000000000.000000
276.310211,272.021136,1000.000000
368.413615,373.059013,10000.000000
460.517019,467.699023,100000.000000
552.620422,565.009394,1000000.000000
644.723826,662.722856,10000000.000000
736.827230,746.213893,100000000.000000
828.930633,742.078099,1000000000.000000
276.310211,166.796927,1000.000000
368.413615,256.906566,10000.000000
460.517019,352.037470,100000.000000
552.620422,449.224960,1000000.000000
644.723826,547.535849,10000000.000000
828.930633,798.175159,1000000000.000000
276.310211,191.761071,1000.000000
368.413615,286.900950,10000.000000
460.517019,385.265801,100000.000000
552.620422,482.500166,1000000.000000
644.723826,581.006682,10000000.000000
828.930633,787.392276,1000000000.000000
276.310211,278.518401,1000.000000
368.413615,373.785149,10000.000000
460.517019,477.271421,100000.000000
552.620422,577.720414,1000000.000000
644.723826,678.247225,10000000.000000
828.930633,890.599424,1000000000.000000
276.310211,219.021321,1000.000000
368.413615,323.693063,10000.000000
460.517019,419.338677,100000.000000
552.620422,515.906121,1000000.000000
828.930633,807.871421,1000000000.000000
276.310211,231.003219,1000.000000
368.413615,334.916084,10000.000000
460.517019,434.679054,100000.000000
552.620422,536.594660,1000000.000000
644.723826,612.304698,10000000.000000
828.930633,809.033648,1000000000.000000
276.310211,175.781443,1000.000000
368.413615,270.742636,10000.000000
460.517019,367.339997,100000.000000
828.930633,943.949218,1000000000.000000
276.310211,183.751675,1000.000000
368.413615,293.497124,10000.000000
460.517019,388.084486,100000.000000
552.620422,467.454555,1000000.000000
552.620422,484.292288,1000000.000000
644.723826,636.310404,10000000.000000
644.723826,567.528362,10000000.000000
644.723826,581.380493,10000000.000000
736.827230,759.966404,100000000.000000
736.827230,645.293028,100000000.000000
736.827230,678.716927,100000000.000000
736.827230,777.328941,100000000.000000
736.827230,709.156846,100000000.000000
736.827230,733.578151,100000000.000000
736.827230,678.418836,100000000.000000
736.827230,665.295691,100000000.000000
828.930633,847.884432,1000000000.000000
276.310211,201.864280,1000.000000
368.413615,298.348061,10000.000000
460.517019,394.558497,100000.000000
552.620422,491.352545,1000000.000000
644.723826,588.672858,10000000.000000
828.930633,781.459727,1000000000.000000
276.310211,234.740741,1000.000000
368.413615,325.918166,10000.000000
460.517019,425.616501,100000.000000
552.620422,523.783252,1000000.000000
828.930633,877.300667,1000000000.000000
276.310211,248.689105,1000.000000
368.413615,343.999788,10000.000000
460.517019,441.519138,100000.000000
552.620422,538.806910,1000000.000000
828.930633,754.932123,1000000000.000000
276.310211,138.016071,1000.000000
368.413615,234.305568,10000.000000
644.723826,622.421857,10000000.000000
460.517019,331.621705,100000.000000
552.620422,429.909523,1000000.000000
644.723826,636.370790,10000000.000000
644.723826,527.679838,10000000.000000
828.930633,776.088287,1000000000.000000
276.310211,204.372630,1000.000000
368.413615,302.466657,10000.000000
460.517019,397.488274,100000.000000
552.620422,494.054501,1000000.000000
644.723826,590.963595,10000000.000000
828.930633,753.229676,1000000000.000000
276.310211,349.671531,1000.000000
368.413615,440.993688,10000.000000
460.517019,539.644358,100000.000000
552.620422,636.211319,1000000.000000
644.723826,732.821073,10000000.000000
736.827230,685.845353,100000000.000000
736.827230,734.030165,100000000.000000
736.827230,625.455949,100000000.000000
736.827230,722.178789,100000000.000000
828.930633,815.359859,1000000000.000000
276.310211,186.905180,1000.000000
368.413615,286.921206,10000.000000
460.517019,388.920793,100000.000000
552.620422,488.987555,1000000.000000
736.827230,688.078885,100000000.000000
644.723826,586.755637,10000000.000000
828.930633,765.103498,1000000000.000000
276.310211,148.937989,1000.000000
368.413615,246.543866,10000.000000
460.517019,344.395959,100000.000000
552.620422,442.617751,1000000.000000
828.930633,722.057664,1000000000.000000
276.310211,234.561211,1000.000000
368.413615,331.535920,10000.000000
460.517019,429.503324,100000.000000
552.620422,531.007159,1000000.000000
644.723826,540.373020,10000000.000000
644.723826,628.095797,10000000.000000
828.930633,877.037106,1000000000.000000
276.310211,168.256024,1000.000000
368.413615,274.317601,10000.000000
460.517019,370.666211,100000.000000
552.620422,467.651718,1000000.000000
644.723826,564.931322,10000000.000000
736.827230,830.189978,100000000.000000
828.930633,782.431203,1000000000.000000
276.310211,228.872283,1000.000000
368.413615,315.425163,10000.000000
460.517019,409.724386,100000.000000
552.620422,508.662013,1000000.000000
644.723826,606.697847,10000000.000000
828.930633,805.369174,1000000000.000000
276.310211,150.548306,1000.000000
368.413615,266.170973,10000.000000
460.517019,364.718053,100000.000000
552.620422,461.992645,1000000.000000
644.723826,558.746667,10000000.000000
736.827230,637.459920,100000000.000000
736.827230,684.210688,100000000.000000
736.827230,725.470372,100000000.000000
828.930633,748.273615,1000000000.000000
276.310211,243.542762,1000.000000
368.413615,338.990673,10000.000000
460.517019,439.051694,100000.000000
552.620422,538.982307,1000000.000000
828.930633,752.851654,1000000000.000000
276.310211,239.838912,1000.000000
368.413615,337.906530,10000.000000
460.517019,437.143339,100000.000000
552.620422,535.198398,1000000.000000
736.827230,662.328117,100000000.000000
644.723826,637.373701,10000000.000000
644.723826,633.344866,10000000.000000
736.827230,655.386019,100000000.000000
736.827230,704.643748,100000000.000000
828.930633,843.891373,1000000000.000000
276.310211,128.319601,1000.000000
368.413615,227.066395,10000.000000
460.517019,323.172530,100000.000000
736.827230,730.267040,100000000.000000
552.620422,421.200305,1000000.000000
644.723826,518.928171,10000000.000000
736.827230,734.721631,100000000.000000
828.930633,968.892742,1000000000.000000
276.310211,118.281260,1000.000000
368.413615,212.790830,10000.000000
460.517019,310.489237,100000.000000
552.620422,407.737857,1000000.000000
644.723826,505.515273,10000000.000000
828.930633,742.351158,1000000000.000000
276.310211,291.149789,1000.000000
368.413615,383.705978,10000.000000
460.517019,487.340094,100000.000000
552.620422,585.833270,1000000.000000
644.723826,683.444448,10000000.000000
828.930633,858.344522,1000000000.000000
276.310211,189.258294,1000.000000
368.413615,302.721831,10000.000000
460.517019,402.628058,100000.000000
552.620422,503.451647,1000000.000000
644.723826,603.366489,10000000.000000
736.827230,616.979282,100000000.000000
828.930633,775.900386,1000000000.000000
276.310211,183.443950,1000.000000
368.413615,278.129866,10000.000000
460.517019,377.362446,100000.000000
552.620422,474.042453,1000000.000000
644.723826,570.748097,10000000.000000
828.930633,775.565785,1000000000.000000
276.310211,191.107009,1000.000000
368.413615,287.366434,10000.000000
460.517019,389.443581,100000.000000
552.620422,488.888457,1000000.000000
736.827230,603.538076,100000000.000000
828.930633,762.674310,1000000000.000000
276.310211,215.165454,1000.000000
368.413615,311.922448,10000.000000
460.517019,405.265809,100000.000000
552.620422,502.305753,1000000.000000
644.723826,587.629654,10000000.000000
644.723826,599.303507,10000000.000000
828.930633,806.598060,1000000000.000000
276.310211,239.431885,1000.000000
368.413615,338.707167,10000.000000
460.517019,437.022394,100000.000000
552.620422,535.490828,1000000.000000
644.723826,633.553405,10000000.000000
828.930633,830.933344,1000000000.000000
276.310211,206.151042,1000.000000
368.413615,303.010264,10000.000000
460.517019,402.032713,100000.000000
736.827230,701.443794,100000000.000000
552.620422,500.284422,1000000.000000
736.827230,781.874606,100000000.000000
644.723826,598.034496,10000000.000000
736.827230,667.199696,100000000.000000
736.827230,696.003338,100000000.000000
828.930633,876.301719,1000000000.000000
276.310211,257.958973,1000.000000
368.413615,353.573960,10000.000000
460.517019,452.767622,100000.000000
552.620422,554.800564,1000000.000000
736.827230,730.639222,100000000.000000
644.723826,655.990831,10000000.000000
736.827230,686.270122,100000000.000000
736.827230,695.778010,100000000.000000
736.827230,755.201599,100000000.000000
828.930633,831.067309,1000000000.000000
828.930633,819.435930,1000000000.000000
828.930633,723.515747,1000000000.000000
828.930633,784.174855,1000000000.000000
828.930633,735.013978,1000000000.000000
828.930633,759.592731,1000000000.000000
276.310211,213.130330,1000.000000
368.413615,304.457106,10000.000000
460.517019,403.024592,100000.000000
552.620422,500.611262,1000000.000000
644.723826,596.287729,10000000.000000
828.930633,928.205808,1000000000.000000
828.930633,786.271999,1000000000.000000
828.930633,823.292575,1000000000.000000
736.827230,692.081567,100000000.000000
828.930633,752.707161,1000000000.000000
828.930633,827.623677,1000000000.000000
828.930633,782.736312,1000000000.000000
828.930633,802.458808,1000000000.000000
828.930633,832.219767,1000000000.000000
828.930633,714.573730,1000000000.000000
828.930633,798.493276,1000000000.000000
276.310211,184.936104,1000.000000
368.413615,289.937273,10000.000000
460.517019,382.819556,100000.000000
552.620422,475.672508,1000000.000000
828.930633,764.115211,1000000000.000000
828.930633,701.113609,1000000000.000000
276.310211,438.163611,1000.000000
368.413615,537.227137,10000.000000
460.517019,633.370397,100000.000000
552.620422,726.722273,1000000.000000
644.723826,569.854117,10000000.000000
644.723826,821.459305,10000000.000000
828.930633,879.673684,1000000000.000000
828.930633,827.888097,1000000000.000000
736.827230,665.069429,100000000.000000
828.930633,792.844493,1000000000.000000
736.827230,915.654564,100000000.000000
828.930633,852.355155,1000000000.000000
828.930633,783.479937,1000000000.000000
828.930633,793.364886,1000000000.000000
276.310211,166.421877,1000.000000
368.413615,265.673032,10000.000000
460.517019,360.728941,100000.000000
552.620422,454.244030,1000000.000000
644.723826,546.954596,10000000.000000
736.827230,639.631190,100000000.000000
828.930633,786.549540,1000000000.000000
828.930633,758.979785,1000000000.000000
828.930633,1009.952114,1000000000.000000
828.930633,732.978546,1000000000.000000
